Time,Test,Solver,Threading,Threads,Iterations,Notes,JuMP build,Build (RAM only),Optimisation,Total,Optimum Value
2020-06-18 11:36:27,HS21,RAM,true,1,3,,0.10951685905456543,4.887580871582031e-5,6.794929504394531e-5,0.1096336841583252,0.009999000099990002
2020-06-18 11:36:27,HS21,RAM,true,1,4,,0.10951685905456543,3.886222839355469e-5,6.008148193359375e-5,0.10961580276489258,0.009999000099990002
2020-06-18 11:36:27,HS21,RAM,true,1,5,,0.10951685905456543,4.00543212890625e-5,6.794929504394531e-5,0.10962486267089844,0.009999000099990002
2020-06-18 11:36:27,HS21,RAM,true,1,6,,0.10951685905456543,5.316734313964844e-5,8.893013000488281e-5,0.10965895652770996,0.009999000099990002
2020-06-18 11:36:27,HS21,RAM,true,1,7,,0.10951685905456543,3.695487976074219e-5,8.106231689453125e-5,0.1096348762512207,0.009999000099990002
2020-06-18 11:36:28,HS21,RAM,true,1,8,,0.10951685905456543,3.886222839355469e-5,8.20159912109375e-5,0.10963773727416992,0.009999000099990002
2020-06-18 11:36:28,HS21,RAM,true,1,9,,0.10951685905456543,3.886222839355469e-5,0.0001220703125,0.10967779159545898,0.009999000099990002
2020-06-18 11:36:28,HS21,RAM,true,1,10,,0.10951685905456543,3.790855407714844e-5,0.00010204315185546875,0.10965681076049805,0.009999000099990002
2020-06-18 11:39:44,HS21,RAM,true,5,1,,0.10587215423583984,0.00010204315185546875,0.00015997886657714844,0.10613417625427246,0.009999000099990002
2020-06-18 11:39:46,HS21,RAM,true,5,2,,0.10587215423583984,0.0001201629638671875,0.0001900196075439453,0.10618233680725098,0.009999000099990002
2020-06-18 11:39:46,HS21,RAM,true,5,3,,0.10587215423583984,9.298324584960938e-5,0.00026297569274902344,0.10622811317443848,0.009999000099990002
2020-06-18 11:39:46,HS21,RAM,true,5,4,,0.10587215423583984,9.083747863769531e-5,0.00031185150146484375,0.10627484321594238,0.009999000099990002
2020-06-18 11:39:47,HS21,RAM,true,5,5,,0.10587215423583984,8.606910705566406e-5,0.0003650188446044922,0.1063232421875,0.009999000099990002
2020-06-18 11:39:47,HS21,RAM,true,5,6,,0.10587215423583984,0.00013303756713867188,0.00042510032653808594,0.1064302921295166,0.009999000099990002
